Time,Energy,w
2023-01-03 09:00:00_B_99,19.053427,1
2023-01-03 11:00:00_B_99,19.917444,1
2023-01-03 19:00:00_B_99,19.530178,1
2023-01-04 00:00:00_B_99,17.577902,1
2023-01-04 03:00:00_B_99,17.73039,1
2023-01-04 07:00:00_B_99,18.194298,1
2023-01-04 10:00:00_B_99,19.450792,1
2023-01-04 11:00:00_B_99,19.863726,1
2023-01-04 18:00:00_B_99,19.808172,1
2023-01-05 04:00:00_B_99,17.80908,1
2023-01-05 07:00:00_B_99,18.17765,1
2023-01-05 13:00:00_B_99,20.282225,1
2023-01-05 16:00:00_B_99,19.968948,1
2023-01-06 00:00:00_B_99,17.566954,1
2023-01-06 14:00:00_B_99,20.108072,1
2023-01-06 15:00:00_B_99,20.16199,1
2023-01-07 00:00:00_B_99,17.589766,1
2023-01-07 06:00:00_B_99,18.015226,1
2023-01-07 18:00:00_B_99,19.667246,1
2023-01-01 01:00:00_B_100,16.124407,1
2023-01-01 05:00:00_B_100,16.302837,1
2023-01-01 07:00:00_B_100,16.770195,1
2023-01-01 08:00:00_B_100,17.674261,1
2023-01-01 09:00:00_B_100,18.244583,1
2023-01-01 10:00:00_B_100,18.608553,1
2023-01-01 14:00:00_B_100,19.515093,1
2023-01-01 18:00:00_B_100,17.755243,1
2023-01-01 21:00:00_B_100,17.224718,1
2023-01-02 09:00:00_B_100,18.01858,1
2023-01-02 10:00:00_B_100,18.444632,1
2023-01-02 22:00:00_B_100,17.323053,1
2023-01-03 09:00:00_B_100,18.063978,1
2023-01-03 12:00:00_B_100,20.020372,1
2023-01-03 20:00:00_B_100,24.415585,1
2023-01-04 00:00:00_B_100,16.170822,1
2023-01-04 06:00:00_B_100,16.373716,1
2023-01-04 11:00:00_B_100,18.810682,1
2023-01-05 04:00:00_B_100,16.264725,1
2023-01-05 08:00:00_B_100,16.712559,1
2023-01-05 10:00:00_B_100,18.366417,1
2023-01-05 14:00:00_B_100,23.36485,1
2023-01-06 01:00:00_B_100,16.234724,1
2023-01-06 10:00:00_B_100,17.93522,1
2023-01-06 12:00:00_B_100,18.35486,1
2023-01-06 14:00:00_B_100,21.5436,1
2023-01-06 16:00:00_B_100,19.63163,1
2023-01-07 07:00:00_B_100,16.50227,1
2023-01-01 03:00:00_B_101,15.942775,1
2023-01-01 10:00:00_B_101,16.033606,1
2023-01-01 23:00:00_B_101,16.084856,1
2023-01-02 00:00:00_B_101,15.933748,1
2023-01-02 04:00:00_B_101,15.966597,1
2023-01-02 15:00:00_B_101,16.064837,1
2023-01-02 20:00:00_B_101,16.079523,1
2023-01-02 21:00:00_B_101,16.082054,1
2023-01-02 23:00:00_B_101,16.088099,1
2023-01-03 01:00:00_B_101,15.94067,1
2023-01-03 14:00:00_B_101,16.062088,1
2023-01-03 20:00:00_B_101,16.083315,1
2023-01-03 23:00:00_B_101,16.09468,1
2023-01-04 03:00:00_B_101,15.973743,1
2023-01-04 05:00:00_B_101,16.000908,1
2023-01-04 15:00:00_B_101,16.068459,1
2023-01-05 08:00:00_B_101,16.030552,1
2023-01-05 10:00:00_B_101,16.043404,1
2023-01-05 16:00:00_B_101,16.077854,1
2023-01-05 17:00:00_B_101,16.083588,1
2023-01-05 22:00:00_B_101,16.110786,1
2023-01-06 05:00:00_B_101,16.005945,1
2023-01-06 08:00:00_B_101,16.032148,1
2023-01-06 13:00:00_B_101,16.064068,1
2023-01-06 19:00:00_B_101,16.102953,1
2023-01-07 00:00:00_B_101,15.978817,1
2023-01-07 02:00:00_B_101,15.982733,1
2023-01-01 15:00:00_B_102,20.824846,1
2023-01-01 16:00:00_B_102,20.3188,1
2023-01-01 19:00:00_B_102,20.2394,1
2023-01-01 22:00:00_B_102,18.955915,1
2023-01-02 01:00:00_B_102,17.227528,1
2023-01-02 04:00:00_B_102,17.372469,1
2023-01-02 06:00:00_B_102,17.607233,1
2023-01-02 07:00:00_B_102,17.9047,1
2023-01-02 10:00:00_B_102,20.944143,1
2023-01-02 12:00:00_B_102,21.421041,1
2023-01-02 18:00:00_B_102,20.42504,1
2023-01-02 20:00:00_B_102,20.66916,1
2023-01-03 02:00:00_B_102,17.29106,1
2023-01-03 08:00:00_B_102,18.182878,1
2023-01-03 11:00:00_B_102,21.15623,1
2023-01-03 16:00:00_B_102,23.216856,1
2023-01-03 19:00:00_B_102,21.06098,1
2023-01-03 20:00:00_B_102,22.481686,1
2023-01-03 23:00:00_B_102,18.638344,1
2023-01-04 03:00:00_B_102,17.375994,1
2023-01-04 04:00:00_B_102,17.419409,1
2023-01-04 14:00:00_B_102,22.980024,1
2023-01-04 18:00:00_B_102,22.625523,1
2023-01-05 06:00:00_B_102,17.597054,1
2023-01-05 07:00:00_B_102,17.715216,1
2023-01-05 14:00:00_B_102,21.447382,1
2023-01-05 15:00:00_B_102,20.416817,1
2023-01-05 17:00:00_B_102,20.158392,1
2023-01-05 21:00:00_B_102,19.196898,1
2023-01-05 23:00:00_B_102,18.559393,1
2023-01-06 08:00:00_B_102,18.131556,1
2023-01-06 21:00:00_B_102,19.934824,1
2023-01-07 03:00:00_B_102,17.600256,1
2023-01-07 06:00:00_B_102,17.678488,1
2023-01-01 03:00:00_B_103,17.527689,1
2023-01-01 07:00:00_B_103,17.764982,1
2023-01-01 08:00:00_B_103,17.912615,1
2023-01-01 09:00:00_B_103,18.303593,1
2023-01-01 12:00:00_B_103,19.403992,1
2023-01-02 02:00:00_B_103,17.52112,1
2023-01-02 03:00:00_B_103,17.555567,1
2023-01-02 07:00:00_B_103,17.77098,1
2023-01-02 10:00:00_B_103,18.410261,1
2023-01-02 13:00:00_B_103,19.665638,1
2023-01-03 08:00:00_B_103,17.857573,1
2023-01-03 12:00:00_B_103,19.857285,1
2023-01-03 15:00:00_B_103,20.882765,1
2023-01-03 21:00:00_B_103,20.21272,1
2023-01-04 01:00:00_B_103,17.56275,1
2023-01-04 04:00:00_B_103,17.659937,1
2023-01-04 07:00:00_B_103,17.794157,1
2023-01-04 10:00:00_B_103,18.266954,1
2023-01-04 11:00:00_B_103,18.782007,1
2023-01-04 13:00:00_B_103,20.473227,1
2023-01-05 04:00:00_B_103,17.704687,1
2023-01-05 06:00:00_B_103,17.785183,1
2023-01-05 08:00:00_B_103,17.922623,1
2023-01-05 11:00:00_B_103,18.51766,1
2023-01-05 15:00:00_B_103,20.524729,1
2023-01-05 16:00:00_B_103,20.068682,1
2023-01-06 14:00:00_B_103,20.607418,1
2023-01-06 15:00:00_B_103,20.372301,1
2023-01-06 20:00:00_B_103,20.024408,1
2023-01-06 21:00:00_B_103,19.917091,1
2023-01-06 22:00:00_B_103,19.39046,1
2023-01-07 00:00:00_B_103,17.687237,1
2023-01-07 06:00:00_B_103,17.893179,1
2023-01-07 13:00:00_B_103,19.912981,1
2023-01-07 18:00:00_B_103,19.774387,1
2023-01-01 05:00:00_B_104,17.93584,1
2023-01-01 16:00:00_B_104,18.627064,1
2023-01-01 19:00:00_B_104,18.606203,1
2023-01-01 21:00:00_B_104,18.569658,1
2023-01-02 01:00:00_B_104,17.827269,1
2023-01-02 02:00:00_B_104,17.8435,1
2023-01-02 03:00:00_B_104,17.861715,1
2023-01-02 06:00:00_B_104,17.990717,1
2023-01-02 07:00:00_B_104,18.091673,1
2023-01-02 13:00:00_B_104,18.587584,1
2023-01-02 17:00:00_B_104,18.622036,1
2023-01-02 18:00:00_B_104,18.615736,1
2023-01-02 20:00:00_B_104,18.572266,1
2023-01-03 01:00:00_B_104,17.85258,1
2023-01-03 06:00:00_B_104,17.984348,1
2023-01-03 11:00:00_B_104,18.47343,1
2023-01-03 16:00:00_B_104,18.628042,1
2023-01-03 19:00:00_B_104,18.574924,1
2023-01-04 02:00:00_B_104,17.890985,1
2023-01-04 04:00:00_B_104,17.927225,1
2023-01-04 06:00:00_B_104,17.991083,1
2023-01-04 13:00:00_B_104,18.606625,1
2023-01-05 00:00:00_B_104,17.90288,1
2023-01-05 02:00:00_B_104,17.920328,1
2023-01-05 05:00:00_B_104,17.977074,1
2023-01-05 08:00:00_B_104,18.15238,1
2023-01-06 02:00:00_B_104,17.949461,1
2023-01-06 13:00:00_B_104,18.56291,1
2023-01-06 18:00:00_B_104,18.549097,1
2023-01-06 19:00:00_B_104,18.531672,1
2023-01-06 21:00:00_B_104,18.504232,1
2023-01-01 01:00:00_B_105,45.897293,1
2023-01-01 02:00:00_B_105,45.98152,1
2023-01-01 03:00:00_B_105,46.172974,1
2023-01-01 07:00:00_B_105,47.992966,1
2023-01-01 10:00:00_B_105,57.449375,1
2023-01-01 16:00:00_B_105,61.926716,1
2023-01-01 20:00:00_B_105,60.377876,1
2023-01-02 01:00:00_B_105,45.41351,1
2023-01-02 02:00:00_B_105,45.598846,1
2023-01-02 06:00:00_B_105,48.033592,1
2023-01-02 07:00:00_B_105,49.669075,1
2023-01-02 08:00:00_B_105,53.00344,1
2023-01-02 11:00:00_B_105,59.6096,1
2023-01-02 20:00:00_B_105,63.68325,1
2023-01-03 06:00:00_B_105,46.737267,1
2023-01-03 08:00:00_B_105,48.789932,1
2023-01-03 13:00:00_B_105,71.77551,1
2023-01-03 14:00:00_B_105,73.15924,1
2023-01-03 18:00:00_B_105,69.97015,1
2023-01-03 20:00:00_B_105,68.375244,1
2023-01-04 00:00:00_B_105,46.727493,1
2023-01-04 05:00:00_B_105,46.342987,1
2023-01-04 06:00:00_B_105,46.5893,1
2023-01-04 10:00:00_B_105,58.80858,1
2023-01-04 13:00:00_B_105,72.84596,1
2023-01-04 15:00:00_B_105,73.14308,1
2023-01-04 19:00:00_B_105,69.42856,1
2023-01-05 00:00:00_B_105,46.49716,1
2023-01-05 01:00:00_B_105,46.490833,1
2023-01-05 03:00:00_B_105,46.15009,1
2023-01-05 07:00:00_B_105,46.886158,1
2023-01-05 08:00:00_B_105,48.749184,1
2023-01-05 09:00:00_B_105,51.99255,1
2023-01-05 11:00:00_B_105,57.225582,1
2023-01-05 18:00:00_B_105,54.602303,1
2023-01-06 00:00:00_B_105,46.287537,1
2023-01-06 01:00:00_B_105,46.171135,1
2023-01-07 02:00:00_B_105,45.96315,1
2023-01-01 02:00:00_B_106,38.32292,1
2023-01-01 05:00:00_B_106,35.36857,1
2023-01-01 08:00:00_B_106,42.997932,1
2023-01-01 15:00:00_B_106,56.785736,1
2023-01-01 16:00:00_B_106,58.679596,1
2023-01-01 18:00:00_B_106,55.930923,1
2023-01-01 21:00:00_B_106,58.477287,1
2023-01-02 03:00:00_B_106,37.536026,1
2023-01-02 06:00:00_B_106,38.134483,1
2023-01-02 14:00:00_B_106,56.772606,1
2023-01-02 15:00:00_B_106,56.343895,1
2023-01-02 16:00:00_B_106,57.745895,1
2023-01-02 23:00:00_B_106,59.03035,1
2023-01-03 02:00:00_B_106,39.51171,1
2023-01-03 06:00:00_B_106,35.857826,1
2023-01-03 11:00:00_B_106,51.418175,1
2023-01-03 17:00:00_B_106,58.935856,1
2023-01-03 21:00:00_B_106,59.81411,1
2023-01-04 07:00:00_B_106,38.637962,1
2023-01-04 14:00:00_B_106,60.22046,1
2023-01-04 21:00:00_B_106,59.747498,1
2023-01-04 22:00:00_B_106,58.909874,1
2023-01-04 23:00:00_B_106,57.69912,1
2023-01-05 00:00:00_B_106,46.047707,1
2023-01-05 02:00:00_B_106,37.437073,1
2023-01-05 20:00:00_B_106,60.0272,1
2023-01-06 03:00:00_B_106,36.502754,1
2023-01-06 09:00:00_B_106,43.877296,1
2023-01-06 12:00:00_B_106,53.96786,1
2023-01-06 19:00:00_B_106,61.036865,1
2023-01-07 15:00:00_B_106,56.616,1
2023-01-07 20:00:00_B_106,60.877518,1
2023-01-01 01:00:00_B_107,17.032911,1
2023-01-01 04:00:00_B_107,16.340605,1
2023-01-01 11:00:00_B_107,17.788095,1
2023-01-01 19:00:00_B_107,21.3276,1
2023-01-02 01:00:00_B_107,14.589668,1
2023-01-02 03:00:00_B_107,16.522684,1
2023-01-02 07:00:00_B_107,16.413815,1
2023-01-02 09:00:00_B_107,17.442791,1
2023-01-02 13:00:00_B_107,20.292448,1
2023-01-02 23:00:00_B_107,21.311888,1
2023-01-03 01:00:00_B_107,16.597887,1
2023-01-03 02:00:00_B_107,15.092618,1
2023-01-03 11:00:00_B_107,19.567823,1
2023-01-03 19:00:00_B_107,21.337141,1
2023-01-04 00:00:00_B_107,16.8802,1
2023-01-04 02:00:00_B_107,16.404486,1
2023-01-04 10:00:00_B_107,20.208563,1
2023-01-04 16:00:00_B_107,21.90149,1
2023-01-04 21:00:00_B_107,20.593687,1
2023-01-05 00:00:00_B_107,16.587976,1
2023-01-05 15:00:00_B_107,20.77643,1
2023-01-05 22:00:00_B_107,20.703077,1
2023-01-06 02:00:00_B_107,16.50473,1
2023-01-06 04:00:00_B_107,16.587908,1
2023-01-06 11:00:00_B_107,20.611586,1
2023-01-06 14:00:00_B_107,20.674181,1
2023-01-07 13:00:00_B_107,19.700022,1
2023-01-01 10:00:00_B_108,56.351135,1
2023-01-01 14:00:00_B_108,63.95701,1
2023-01-01 15:00:00_B_108,63.584812,1
2023-01-01 20:00:00_B_108,63.279716,1
2023-01-02 05:00:00_B_108,41.446926,1
2023-01-02 08:00:00_B_108,48.90709,1
2023-01-02 12:00:00_B_108,60.72805,1
2023-01-02 19:00:00_B_108,61.474922,1
2023-01-02 21:00:00_B_108,61.088577,1
2023-01-02 22:00:00_B_108,60.387943,1
2023-01-03 05:00:00_B_108,37.570236,1
2023-01-03 16:00:00_B_108,63.703926,1
2023-01-03 19:00:00_B_108,63.004616,1
2023-01-03 21:00:00_B_108,62.092342,1
2023-01-04 03:00:00_B_108,39.78791,1
2023-01-04 06:00:00_B_108,45.776146,1
2023-01-04 16:00:00_B_108,64.22455,1
2023-01-04 23:00:00_B_108,59.90672,1
2023-01-05 08:00:00_B_108,47.53573,1
2023-01-05 09:00:00_B_108,52.88925,1
2023-01-06 11:00:00_B_108,57.992752,1
2023-01-06 15:00:00_B_108,63.438744,1
2023-01-06 16:00:00_B_108,63.26059,1
2023-01-06 22:00:00_B_108,60.806828,1
2023-01-07 10:00:00_B_108,54.278122,1
2023-01-07 15:00:00_B_108,63.315754,1
2023-01-07 19:00:00_B_108,61.753204,1
2023-01-01 08:00:00_B_109,23.386332,1
2023-01-01 16:00:00_B_109,34.773308,1
2023-01-02 07:00:00_B_109,21.045305,1
2023-01-02 09:00:00_B_109,22.771204,1
2023-01-02 10:00:00_B_109,25.017204,1
2023-01-02 12:00:00_B_109,31.046331,1
2023-01-02 14:00:00_B_109,34.068787,1
2023-01-02 22:00:00_B_109,35.56385,1
2023-01-03 03:00:00_B_109,23.286572,1
2023-01-03 12:00:00_B_109,34.324337,1
2023-01-03 13:00:00_B_109,34.677486,1
2023-01-03 14:00:00_B_109,34.75654,1
2023-01-04 00:00:00_B_109,28.496603,1
2023-01-04 02:00:00_B_109,23.597372,1
2023-01-04 08:00:00_B_109,22.62939,1
2023-01-04 11:00:00_B_109,33.56215,1
2023-01-04 14:00:00_B_109,34.772346,1
2023-01-05 20:00:00_B_109,35.33561,1
2023-01-06 03:00:00_B_109,20.844835,1
2023-01-06 08:00:00_B_109,23.759247,1
2023-01-06 21:00:00_B_109,35.71023,1
2023-01-06 22:00:00_B_109,35.638805,1
2023-01-07 02:00:00_B_109,23.259092,1
2023-01-07 19:00:00_B_109,35.396687,1
2023-01-01 04:00:00_B_110,19.529734,1
2023-01-01 07:00:00_B_110,21.03055,1
2023-01-01 12:00:00_B_110,28.563757,1
2023-01-02 05:00:00_B_110,21.403221,1
2023-01-02 06:00:00_B_110,20.972803,1
2023-01-02 16:00:00_B_110,34.681187,1
2023-01-03 03:00:00_B_110,19.129578,1
2023-01-03 11:00:00_B_110,27.850658,1
2023-01-03 14:00:00_B_110,34.684692,1
2023-01-04 07:00:00_B_110,24.98338,1
2023-01-04 22:00:00_B_110,32.007515,1
2023-01-04 23:00:00_B_110,30.646338,1
2023-01-05 15:00:00_B_110,34.63388,1
2023-01-05 17:00:00_B_110,32.53921,1
2023-01-06 04:00:00_B_110,18.689272,1
2023-01-06 07:00:00_B_110,19.212008,1
2023-01-06 12:00:00_B_110,26.900656,1
2023-01-06 14:00:00_B_110,34.58468,1
2023-01-06 16:00:00_B_110,33.873894,1
2023-01-07 02:00:00_B_110,19.02733,1
2023-01-07 09:00:00_B_110,24.982428,1
2023-01-07 10:00:00_B_110,25.587591,1
2023-01-07 19:00:00_B_110,33.14012,1
2023-01-01 01:00:00_B_111,31.164272,1
2023-01-01 02:00:00_B_111,30.860332,1
2023-01-01 04:00:00_B_111,30.732412,1
2023-01-01 11:00:00_B_111,38.65746,1
2023-01-02 03:00:00_B_111,30.852232,1
2023-01-02 07:00:00_B_111,32.29489,1
2023-01-02 09:00:00_B_111,37.159264,1
2023-01-02 10:00:00_B_111,37.730087,1
2023-01-02 13:00:00_B_111,40.296974,1
2023-01-02 14:00:00_B_111,41.55507,1
2023-01-03 03:00:00_B_111,30.818785,1
2023-01-03 09:00:00_B_111,37.619278,1
2023-01-03 19:00:00_B_111,42.620247,1
2023-01-03 23:00:00_B_111,41.924007,1
2023-01-04 03:00:00_B_111,30.782482,1
2023-01-04 13:00:00_B_111,41.63363,1
2023-01-04 16:00:00_B_111,42.851616,1
2023-01-04 21:00:00_B_111,42.36122,1
2023-01-04 22:00:00_B_111,42.220634,1
2023-01-05 02:00:00_B_111,31.093573,1
2023-01-05 04:00:00_B_111,31.02075,1
2023-01-05 09:00:00_B_111,39.21211,1
2023-01-05 14:00:00_B_111,41.388252,1
2023-01-05 17:00:00_B_111,42.124577,1
2023-01-05 18:00:00_B_111,42.137768,1
2023-01-05 20:00:00_B_111,42.568874,1
2023-01-06 01:00:00_B_111,31.153158,1
2023-01-06 12:00:00_B_111,40.64453,1
2023-01-06 18:00:00_B_111,42.90826,1
2023-01-06 23:00:00_B_111,42.373592,1
2023-01-07 06:00:00_B_111,30.6994,1
2023-01-07 09:00:00_B_111,37.242466,1
2023-01-07 10:00:00_B_111,39.75134,1
2023-01-07 15:00:00_B_111,41.590126,1
2023-01-07 20:00:00_B_111,42.785904,1
2023-01-01 06:00:00_B_112,54.74388,1
2023-01-01 08:00:00_B_112,73.43339,1
2023-01-02 01:00:00_B_112,63.52925,1
2023-01-02 07:00:00_B_112,69.34668,1
2023-01-02 11:00:00_B_112,74.098465,1
2023-01-02 14:00:00_B_112,74.90719,1
2023-01-03 12:00:00_B_112,75.08285,1
2023-01-03 19:00:00_B_112,75.827354,1
2023-01-03 22:00:00_B_112,75.92809,1
2023-01-03 23:00:00_B_112,75.88784,1
2023-01-04 00:00:00_B_112,74.46811,1
2023-01-04 02:00:00_B_112,67.29676,1
2023-01-04 14:00:00_B_112,75.17088,1
2023-01-04 15:00:00_B_112,75.505135,1
2023-01-04 22:00:00_B_112,75.814095,1
2023-01-05 07:00:00_B_112,70.015,1
2023-01-05 17:00:00_B_112,75.72635,1
2023-01-06 02:00:00_B_112,59.135075,1
2023-01-06 05:00:00_B_112,52.281445,1
2023-01-06 11:00:00_B_112,74.70082,1
2023-01-06 15:00:00_B_112,75.3113,1
2023-01-06 22:00:00_B_112,75.436714,1
2023-01-07 15:00:00_B_112,75.2801,1
2023-01-01 08:00:00_B_113,62.52068,1
2023-01-01 16:00:00_B_113,66.5895,1
2023-01-01 19:00:00_B_113,67.411156,1
2023-01-01 20:00:00_B_113,66.12478,1
2023-01-02 07:00:00_B_113,59.245052,1
2023-01-02 11:00:00_B_113,63.924286,1
2023-01-02 12:00:00_B_113,63.298004,1
2023-01-02 22:00:00_B_113,68.2191,1
2023-01-02 23:00:00_B_113,68.25294,1
2023-01-03 00:00:00_B_113,65.55665,1
2023-01-03 04:00:00_B_113,51.632145,1
2023-01-03 08:00:00_B_113,61.57221,1
2023-01-03 16:00:00_B_113,68.21075,1
2023-01-04 00:00:00_B_113,66.30282,1
2023-01-04 17:00:00_B_113,66.02778,1
2023-01-04 21:00:00_B_113,68.70254,1
2023-01-05 05:00:00_B_113,52.714264,1
2023-01-05 16:00:00_B_113,66.63305,1
2023-01-06 01:00:00_B_113,61.329094,1
2023-01-06 04:00:00_B_113,50.751465,1
2023-01-06 22:00:00_B_113,68.74427,1
2023-01-06 23:00:00_B_113,68.85424,1
2023-01-01 01:00:00_B_114,23.651014,1
2023-01-01 08:00:00_B_114,21.935396,1
2023-01-01 12:00:00_B_114,23.454317,1
2023-01-02 03:00:00_B_114,21.111206,1
2023-01-02 06:00:00_B_114,21.42439,1
2023-01-02 10:00:00_B_114,21.92221,1
2023-01-02 12:00:00_B_114,22.193048,1
2023-01-02 21:00:00_B_114,28.940294,1
2023-01-02 22:00:00_B_114,29.553816,1
2023-01-03 05:00:00_B_114,19.693102,1
2023-01-03 19:00:00_B_114,23.747915,1
2023-01-03 21:00:00_B_114,27.137455,1
2023-01-04 13:00:00_B_114,23.320072,1
2023-01-04 20:00:00_B_114,23.977245,1
2023-01-04 22:00:00_B_114,29.723349,1
2023-01-05 16:00:00_B_114,23.23202,1
2023-01-06 01:00:00_B_114,21.789396,1
2023-01-06 04:00:00_B_114,18.638365,1
2023-01-06 06:00:00_B_114,19.175388,1
2023-01-06 12:00:00_B_114,23.404154,1
2023-01-06 16:00:00_B_114,23.626303,1
2023-01-06 21:00:00_B_114,25.676315,1
2023-01-06 23:00:00_B_114,30.216314,1
2023-01-01 03:00:00_B_115,17.8622,1
2023-01-01 08:00:00_B_115,18.462317,1
2023-01-01 15:00:00_B_115,19.901777,1
2023-01-01 23:00:00_B_115,24.418499,1
2023-01-02 16:00:00_B_115,20.810799,1
2023-01-02 17:00:00_B_115,20.546797,1
2023-01-03 00:00:00_B_115,21.06656,1
2023-01-03 06:00:00_B_115,17.890657,1
2023-01-03 09:00:00_B_115,18.408686,1
2023-01-03 19:00:00_B_115,21.867846,1
2023-01-03 23:00:00_B_115,25.789778,1
2023-01-04 13:00:00_B_115,20.307695,1
2023-01-04 22:00:00_B_115,25.446043,1
2023-01-05 14:00:00_B_115,19.93605,1
2023-01-05 17:00:00_B_115,20.480547,1
2023-01-05 22:00:00_B_115,24.628527,1
2023-01-06 03:00:00_B_115,18.346012,1
2023-01-06 06:00:00_B_115,18.012533,1
2023-01-06 07:00:00_B_115,18.24806,1
2023-01-06 14:00:00_B_115,21.494055,1
2023-01-06 15:00:00_B_115,21.321623,1
2023-01-06 18:00:00_B_115,21.50596,1
2023-01-06 23:00:00_B_115,25.952606,1
2023-01-07 09:00:00_B_115,19.910963,1
2023-01-02 03:00:00_B_116,16.156303,1
2023-01-02 05:00:00_B_116,16.156439,1
2023-01-02 09:00:00_B_116,16.420883,1
2023-01-02 13:00:00_B_116,16.524403,1
2023-01-02 23:00:00_B_116,20.516005,1
2023-01-03 00:00:00_B_116,16.460445,1
2023-01-03 04:00:00_B_116,16.169523,1
2023-01-03 07:00:00_B_116,16.197544,1
2023-01-03 22:00:00_B_116,20.507984,1
2023-01-03 23:00:00_B_116,20.515652,1
2023-01-04 13:00:00_B_116,16.76763,1
2023-01-04 14:00:00_B_116,17.512148,1
2023-01-05 00:00:00_B_116,17.133297,1
2023-01-05 03:00:00_B_116,16.22529,1
2023-01-05 05:00:00_B_116,16.2272,1
2023-01-05 17:00:00_B_116,16.940506,1
2023-01-05 22:00:00_B_116,19.562626,1
2023-01-06 01:00:00_B_116,16.459084,1
2023-01-06 17:00:00_B_116,19.074114,1
2023-01-06 20:00:00_B_116,18.781279,1
2023-01-07 09:00:00_B_116,17.72269,1
2023-01-07 10:00:00_B_116,17.427568,1
2023-01-01 04:00:00_B_117,14.7045965,1
2023-01-01 10:00:00_B_117,15.452898,1
2023-01-01 14:00:00_B_117,15.5909605,1
2023-01-01 16:00:00_B_117,15.066053,1
2023-01-02 13:00:00_B_117,15.118231,1
2023-01-03 06:00:00_B_117,14.499193,1
2023-01-03 11:00:00_B_117,15.247747,1
2023-01-03 13:00:00_B_117,16.161682,1
2023-01-03 19:00:00_B_117,16.723516,1
2023-01-03 22:00:00_B_117,16.70936,1
2023-01-03 23:00:00_B_117,16.82738,1
2023-01-04 03:00:00_B_117,14.910801,1
2023-01-04 15:00:00_B_117,15.239949,1
2023-01-04 17:00:00_B_117,15.165222,1
2023-01-04 19:00:00_B_117,16.655787,1
2023-01-05 07:00:00_B_117,14.537049,1
2023-01-05 08:00:00_B_117,14.778386,1
2023-01-05 17:00:00_B_117,15.951777,1
2023-01-05 23:00:00_B_117,16.952251,1
2023-01-06 05:00:00_B_117,15.304397,1
2023-01-07 09:00:00_B_117,14.785138,1
2023-01-01 02:00:00_B_118,41.020943,1
2023-01-01 03:00:00_B_118,41.17637,1
2023-01-01 04:00:00_B_118,41.096653,1
2023-01-01 06:00:00_B_118,41.08825,1
2023-01-01 09:00:00_B_118,46.363724,1
2023-01-01 10:00:00_B_118,49.862183,1
2023-01-01 18:00:00_B_118,55.596832,1
2023-01-01 20:00:00_B_118,54.689365,1
2023-01-02 00:00:00_B_118,42.41573,1
2023-01-02 08:00:00_B_118,44.582417,1
2023-01-02 16:00:00_B_118,57.299774,1
2023-01-02 17:00:00_B_118,57.790306,1
2023-01-02 19:00:00_B_118,56.300743,1
2023-01-03 05:00:00_B_118,41.051414,1
2023-01-03 08:00:00_B_118,42.884415,1
2023-01-03 10:00:00_B_118,56.05481,1
2023-01-03 14:00:00_B_118,60.02971,1
2023-01-03 16:00:00_B_118,58.755054,1
2023-01-03 20:00:00_B_118,56.41085,1
2023-01-04 01:00:00_B_118,46.203552,1
2023-01-04 08:00:00_B_118,42.262947,1
2023-01-04 20:00:00_B_118,55.29113,1
2023-01-05 00:00:00_B_118,45.739784,1
2023-01-05 01:00:00_B_118,42.042324,1
2023-01-05 02:00:00_B_118,42.109535,1
2023-01-05 11:00:00_B_118,55.114082,1
2023-01-06 03:00:00_B_118,41.487698,1
2023-01-06 06:00:00_B_118,40.689957,1
2023-01-06 08:00:00_B_118,44.135677,1
2023-01-06 15:00:00_B_118,56.856113,1
2023-01-01 04:00:00_B_119,13.927725,1
2023-01-01 08:00:00_B_119,14.781729,1
2023-01-01 12:00:00_B_119,15.346799,1
2023-01-01 14:00:00_B_119,16.334564,1
2023-01-01 17:00:00_B_119,16.29139,1
2023-01-01 21:00:00_B_119,16.635223,1
2023-01-02 00:00:00_B_119,15.2069025,1
2023-01-02 06:00:00_B_119,13.860197,1
2023-01-02 08:00:00_B_119,14.58316,1
2023-01-02 14:00:00_B_119,16.207582,1
2023-01-03 01:00:00_B_119,14.665438,1
2023-01-03 08:00:00_B_119,14.473871,1
2023-01-03 19:00:00_B_119,16.46289,1
2023-01-03 21:00:00_B_119,16.668028,1
2023-01-04 02:00:00_B_119,13.931907,1
2023-01-04 04:00:00_B_119,13.700224,1
2023-01-04 13:00:00_B_119,16.232883,1
2023-01-04 14:00:00_B_119,16.271893,1
2023-01-05 02:00:00_B_119,13.744008,1
2023-01-05 06:00:00_B_119,13.75485,1
2023-01-05 20:00:00_B_119,16.551853,1
2023-01-05 23:00:00_B_119,16.719181,1
2023-01-06 00:00:00_B_119,14.166382,1
2023-01-06 02:00:00_B_119,13.763529,1
2023-01-06 09:00:00_B_119,14.915628,1
2023-01-06 17:00:00_B_119,16.406805,1
2023-01-06 18:00:00_B_119,16.485834,1
2023-01-06 22:00:00_B_119,16.67073,1
2023-01-01 06:00:00_B_120,39.103355,1
2023-01-01 07:00:00_B_120,39.19346,1
2023-01-01 08:00:00_B_120,39.459824,1
2023-01-01 11:00:00_B_120,42.21913,1
2023-01-01 13:00:00_B_120,44.83407,1
2023-01-01 20:00:00_B_120,49.516647,1
2023-01-01 21:00:00_B_120,48.310345,1
2023-01-01 22:00:00_B_120,46.552975,1
2023-01-02 04:00:00_B_120,39.424805,1
