Time,Energy,w
2023-01-01 06:00:00_B_169,18.518496,1
2023-01-01 08:00:00_B_169,18.968088,1
2023-01-01 10:00:00_B_169,19.420206,1
2023-01-01 11:00:00_B_169,19.828981,1
2023-01-01 15:00:00_B_169,20.673277,1
2023-01-01 17:00:00_B_169,20.931572,1
2023-01-02 04:00:00_B_169,18.461164,1
2023-01-02 05:00:00_B_169,18.461699,1
2023-01-02 06:00:00_B_169,18.508131,1
2023-01-02 16:00:00_B_169,20.67679,1
2023-01-02 22:00:00_B_169,20.543787,1
2023-01-03 12:00:00_B_169,20.22687,1
2023-01-03 13:00:00_B_169,20.548231,1
2023-01-03 17:00:00_B_169,22.428392,1
2023-01-03 20:00:00_B_169,22.338171,1
2023-01-04 11:00:00_B_169,19.871664,1
2023-01-05 09:00:00_B_169,18.960527,1
2023-01-05 13:00:00_B_169,20.202639,1
2023-01-06 09:00:00_B_169,19.084635,1
2023-01-06 17:00:00_B_169,20.81413,1
2023-01-07 02:00:00_B_169,18.51396,1
2023-01-07 07:00:00_B_169,18.612133,1
2023-01-07 12:00:00_B_169,19.749748,1
2023-01-07 19:00:00_B_169,21.276165,1
2023-01-07 23:00:00_B_169,20.61558,1
2023-01-01 03:00:00_B_170,36.622272,1
2023-01-01 04:00:00_B_170,36.997955,1
2023-01-01 14:00:00_B_170,55.59829,1
2023-01-01 16:00:00_B_170,54.619778,1
2023-01-02 06:00:00_B_170,37.49721,1
2023-01-02 09:00:00_B_170,49.973984,1
2023-01-02 16:00:00_B_170,54.30037,1
2023-01-03 01:00:00_B_170,36.304516,1
2023-01-03 03:00:00_B_170,33.017593,1
2023-01-03 06:00:00_B_170,32.520874,1
2023-01-03 12:00:00_B_170,55.030575,1
2023-01-03 14:00:00_B_170,57.426373,1
2023-01-03 23:00:00_B_170,48.053352,1
2023-01-04 01:00:00_B_170,36.063988,1
2023-01-04 07:00:00_B_170,33.58758,1
2023-01-04 09:00:00_B_170,40.485058,1
2023-01-04 12:00:00_B_170,54.825237,1
2023-01-05 01:00:00_B_170,35.169544,1
2023-01-05 05:00:00_B_170,31.399181,1
2023-01-05 07:00:00_B_170,33.660786,1
2023-01-05 08:00:00_B_170,41.145443,1
2023-01-05 09:00:00_B_170,45.493267,1
2023-01-05 14:00:00_B_170,54.380337,1
2023-01-06 00:00:00_B_170,43.906685,1
2023-01-06 07:00:00_B_170,33.96615,1
2023-01-06 11:00:00_B_170,49.21456,1
2023-01-06 16:00:00_B_170,59.693752,1
2023-01-06 19:00:00_B_170,59.592857,1
2023-01-06 22:00:00_B_170,54.927094,1
2023-01-07 10:00:00_B_170,47.2282,1
2023-01-01 01:00:00_B_171,20.513605,1
2023-01-01 04:00:00_B_171,18.620735,1
2023-01-01 08:00:00_B_171,24.785202,1
2023-01-01 10:00:00_B_171,25.682783,1
2023-01-01 11:00:00_B_171,24.817774,1
2023-01-01 12:00:00_B_171,28.352163,1
2023-01-01 18:00:00_B_171,32.205597,1
2023-01-01 19:00:00_B_171,36.524513,1
2023-01-02 04:00:00_B_171,18.148022,1
2023-01-02 07:00:00_B_171,19.270826,1
2023-01-02 08:00:00_B_171,25.159163,1
2023-01-02 14:00:00_B_171,33.454807,1
2023-01-02 17:00:00_B_171,33.589626,1
2023-01-02 20:00:00_B_171,38.02383,1
2023-01-02 21:00:00_B_171,34.28625,1
2023-01-03 08:00:00_B_171,22.543898,1
2023-01-03 10:00:00_B_171,24.322657,1
2023-01-03 13:00:00_B_171,37.298306,1
2023-01-03 15:00:00_B_171,40.396355,1
2023-01-03 20:00:00_B_171,38.58863,1
2023-01-04 04:00:00_B_171,18.398684,1
2023-01-04 11:00:00_B_171,30.590616,1
2023-01-05 07:00:00_B_171,18.820467,1
2023-01-06 02:00:00_B_171,18.305563,1
2023-01-06 17:00:00_B_171,33.996517,1
2023-01-07 02:00:00_B_171,18.248909,1
2023-01-07 05:00:00_B_171,18.276525,1
2023-01-07 07:00:00_B_171,18.64401,1
2023-01-07 10:00:00_B_171,24.365377,1
2023-01-07 19:00:00_B_171,35.373203,1
2023-01-07 23:00:00_B_171,28.816626,1
2023-01-01 01:00:00_B_172,45.38749,1
2023-01-01 03:00:00_B_172,42.39603,1
2023-01-01 07:00:00_B_172,45.18479,1
2023-01-01 08:00:00_B_172,49.79715,1
2023-01-01 10:00:00_B_172,49.883636,1
2023-01-01 17:00:00_B_172,50.058273,1
2023-01-01 20:00:00_B_172,53.45393,1
2023-01-01 22:00:00_B_172,54.3511,1
2023-01-02 15:00:00_B_172,52.281048,1
2023-01-02 16:00:00_B_172,52.667915,1
2023-01-02 20:00:00_B_172,52.737453,1
2023-01-03 04:00:00_B_172,39.81267,1
2023-01-03 06:00:00_B_172,42.26597,1
2023-01-03 08:00:00_B_172,47.255993,1
2023-01-03 09:00:00_B_172,51.070408,1
2023-01-03 13:00:00_B_172,53.689438,1
2023-01-03 17:00:00_B_172,53.73367,1
2023-01-04 13:00:00_B_172,52.261593,1
2023-01-05 12:00:00_B_172,54.468487,1
2023-01-05 16:00:00_B_172,53.761536,1
2023-01-06 19:00:00_B_172,50.95826,1
2023-01-06 22:00:00_B_172,52.653713,1
2023-01-06 23:00:00_B_172,54.944607,1
2023-01-07 01:00:00_B_172,42.375965,1
2023-01-07 05:00:00_B_172,40.57507,1
2023-01-07 06:00:00_B_172,41.287228,1
2023-01-01 01:00:00_B_173,26.319983,1
2023-01-01 02:00:00_B_173,24.54196,1
2023-01-01 03:00:00_B_173,23.637255,1
2023-01-01 15:00:00_B_173,29.702295,1
2023-01-02 05:00:00_B_173,23.632685,1
2023-01-02 17:00:00_B_173,32.09816,1
2023-01-03 06:00:00_B_173,21.116287,1
2023-01-04 00:00:00_B_173,30.345314,1
2023-01-04 02:00:00_B_173,26.607525,1
2023-01-04 03:00:00_B_173,24.91261,1
2023-01-04 07:00:00_B_173,24.86833,1
2023-01-04 12:00:00_B_173,28.800432,1
2023-01-04 19:00:00_B_173,30.62858,1
2023-01-04 20:00:00_B_173,31.182129,1
2023-01-05 04:00:00_B_173,18.817648,1
2023-01-05 09:00:00_B_173,29.34336,1
2023-01-05 18:00:00_B_173,30.564713,1
2023-01-06 07:00:00_B_173,24.06354,1
2023-01-06 10:00:00_B_173,28.7474,1
2023-01-06 17:00:00_B_173,31.708654,1
2023-01-06 23:00:00_B_173,32.28054,1
2023-01-07 01:00:00_B_173,26.44285,1
2023-01-07 05:00:00_B_173,19.355463,1
2023-01-07 10:00:00_B_173,28.415796,1
2023-01-01 01:00:00_B_174,57.069527,1
2023-01-01 09:00:00_B_174,62.6094,1
2023-01-01 21:00:00_B_174,64.00096,1
2023-01-01 23:00:00_B_174,63.932888,1
2023-01-02 00:00:00_B_174,54.54445,1
2023-01-02 11:00:00_B_174,63.038254,1
2023-01-02 15:00:00_B_174,63.89245,1
2023-01-03 01:00:00_B_174,58.630676,1
2023-01-03 09:00:00_B_174,61.128304,1
2023-01-03 13:00:00_B_174,63.95448,1
2023-01-03 18:00:00_B_174,64.00548,1
2023-01-04 02:00:00_B_174,55.21723,1
2023-01-04 07:00:00_B_174,52.197735,1
2023-01-04 14:00:00_B_174,63.969284,1
2023-01-04 17:00:00_B_174,63.999588,1
2023-01-04 18:00:00_B_174,63.988358,1
2023-01-05 02:00:00_B_174,54.474636,1
2023-01-05 04:00:00_B_174,47.34655,1
2023-01-05 09:00:00_B_174,63.56295,1
2023-01-05 10:00:00_B_174,63.27209,1
2023-01-05 11:00:00_B_174,63.709724,1
2023-01-05 14:00:00_B_174,63.908432,1
2023-01-06 01:00:00_B_174,55.255417,1
2023-01-06 02:00:00_B_174,51.134083,1
2023-01-06 04:00:00_B_174,49.81627,1
2023-01-06 05:00:00_B_174,46.386463,1
2023-01-06 07:00:00_B_174,52.173317,1
2023-01-06 11:00:00_B_174,63.9093,1
2023-01-06 20:00:00_B_174,63.304436,1
2023-01-06 22:00:00_B_174,63.636505,1
2023-01-07 01:00:00_B_174,55.588665,1
2023-01-07 05:00:00_B_174,48.171932,1
2023-01-07 10:00:00_B_174,63.602257,1
2023-01-01 02:00:00_B_175,22.124641,1
2023-01-01 03:00:00_B_175,19.370676,1
2023-01-01 09:00:00_B_175,23.899433,1
2023-01-01 21:00:00_B_175,23.745539,1
2023-01-01 22:00:00_B_175,23.990778,1
2023-01-02 00:00:00_B_175,22.528646,1
2023-01-02 03:00:00_B_175,19.345194,1
2023-01-02 05:00:00_B_175,18.417992,1
2023-01-02 17:00:00_B_175,23.745691,1
2023-01-02 23:00:00_B_175,24.121984,1
2023-01-03 10:00:00_B_175,23.674322,1
2023-01-03 12:00:00_B_175,23.90238,1
2023-01-03 19:00:00_B_175,23.725721,1
2023-01-03 20:00:00_B_175,23.75839,1
2023-01-04 03:00:00_B_175,19.979174,1
2023-01-04 06:00:00_B_175,18.608862,1
2023-01-04 07:00:00_B_175,19.078836,1
2023-01-04 22:00:00_B_175,24.154924,1
2023-01-05 11:00:00_B_175,23.763695,1
2023-01-05 12:00:00_B_175,23.995237,1
2023-01-05 16:00:00_B_175,23.903397,1
2023-01-05 20:00:00_B_175,23.77772,1
2023-01-06 01:00:00_B_175,22.891022,1
2023-01-06 02:00:00_B_175,18.533802,1
2023-01-06 06:00:00_B_175,18.946344,1
2023-01-06 11:00:00_B_175,28.031961,1
2023-01-06 22:00:00_B_175,23.437616,1
2023-01-07 04:00:00_B_175,18.706263,1
2023-01-07 05:00:00_B_175,19.177824,1
2023-01-01 02:00:00_B_176,19.975126,1
2023-01-01 03:00:00_B_176,19.35816,1
2023-01-01 05:00:00_B_176,19.346645,1
2023-01-01 10:00:00_B_176,26.765175,1
2023-01-01 11:00:00_B_176,27.322418,1
2023-01-01 14:00:00_B_176,29.930456,1
2023-01-01 17:00:00_B_176,29.689829,1
2023-01-01 20:00:00_B_176,29.66089,1
2023-01-01 21:00:00_B_176,30.97618,1
2023-01-01 22:00:00_B_176,31.08347,1
2023-01-02 02:00:00_B_176,22.683683,1
2023-01-02 05:00:00_B_176,21.030859,1
2023-01-02 14:00:00_B_176,28.55571,1
2023-01-02 16:00:00_B_176,29.04989,1
2023-01-02 22:00:00_B_176,30.519398,1
2023-01-03 05:00:00_B_176,19.292788,1
2023-01-03 06:00:00_B_176,19.67523,1
2023-01-03 09:00:00_B_176,26.814468,1
2023-01-03 11:00:00_B_176,28.138264,1
2023-01-03 18:00:00_B_176,30.615494,1
2023-01-03 23:00:00_B_176,31.87839,1
2023-01-04 08:00:00_B_176,23.091425,1
2023-01-04 11:00:00_B_176,27.762503,1
2023-01-04 17:00:00_B_176,29.832375,1
2023-01-04 19:00:00_B_176,29.381653,1
2023-01-05 00:00:00_B_176,24.179298,1
2023-01-05 01:00:00_B_176,23.487658,1
2023-01-05 03:00:00_B_176,21.062284,1
2023-01-05 06:00:00_B_176,19.39168,1
2023-01-05 12:00:00_B_176,28.125586,1
2023-01-05 17:00:00_B_176,28.749252,1
2023-01-05 18:00:00_B_176,28.446941,1
2023-01-05 19:00:00_B_176,30.11406,1
2023-01-06 00:00:00_B_176,23.792925,1
2023-01-06 02:00:00_B_176,22.417353,1
2023-01-06 14:00:00_B_176,26.428982,1
2023-01-06 16:00:00_B_176,27.498966,1
2023-01-06 20:00:00_B_176,27.544607,1
2023-01-07 04:00:00_B_176,19.762333,1
2023-01-01 02:00:00_B_177,27.750307,1
2023-01-01 03:00:00_B_177,27.467077,1
2023-01-01 04:00:00_B_177,27.557137,1
2023-01-01 05:00:00_B_177,27.373127,1
2023-01-01 09:00:00_B_177,29.669954,1
2023-01-01 14:00:00_B_177,30.540197,1
2023-01-01 19:00:00_B_177,30.703405,1
2023-01-01 22:00:00_B_177,30.727398,1
2023-01-02 14:00:00_B_177,29.290728,1
2023-01-02 15:00:00_B_177,30.161478,1
2023-01-02 17:00:00_B_177,30.704832,1
2023-01-03 04:00:00_B_177,27.236273,1
2023-01-03 05:00:00_B_177,27.428658,1
2023-01-03 09:00:00_B_177,29.05123,1
2023-01-03 16:00:00_B_177,31.986423,1
2023-01-03 18:00:00_B_177,30.142576,1
2023-01-03 20:00:00_B_177,30.297873,1
2023-01-04 05:00:00_B_177,27.778433,1
2023-01-04 19:00:00_B_177,29.218704,1
2023-01-05 00:00:00_B_177,28.797958,1
2023-01-05 04:00:00_B_177,26.911516,1
2023-01-05 09:00:00_B_177,29.454184,1
2023-01-05 16:00:00_B_177,33.060974,1
2023-01-05 18:00:00_B_177,33.20571,1
2023-01-06 12:00:00_B_177,28.06347,1
2023-01-06 22:00:00_B_177,30.092672,1
2023-01-06 23:00:00_B_177,29.312214,1
2023-01-07 08:00:00_B_177,28.378416,1
2023-01-07 10:00:00_B_177,28.919249,1
2023-01-01 01:00:00_B_178,25.074472,1
2023-01-01 03:00:00_B_178,24.931879,1
2023-01-01 04:00:00_B_178,24.34862,1
2023-01-01 07:00:00_B_178,24.863071,1
2023-01-01 09:00:00_B_178,25.655195,1
2023-01-01 15:00:00_B_178,25.734688,1
2023-01-01 20:00:00_B_178,25.907963,1
2023-01-01 22:00:00_B_178,25.972294,1
2023-01-02 10:00:00_B_178,25.632801,1
2023-01-02 11:00:00_B_178,25.685434,1
2023-01-02 20:00:00_B_178,25.84938,1
2023-01-02 21:00:00_B_178,25.94567,1
2023-01-03 00:00:00_B_178,24.847704,1
2023-01-03 05:00:00_B_178,24.59342,1
2023-01-03 15:00:00_B_178,25.888956,1
2023-01-03 19:00:00_B_178,25.937035,1
2023-01-04 12:00:00_B_178,25.8896,1
2023-01-04 14:00:00_B_178,25.7185,1
2023-01-04 17:00:00_B_178,25.877678,1
2023-01-04 20:00:00_B_178,25.919132,1
2023-01-04 22:00:00_B_178,25.990606,1
2023-01-05 02:00:00_B_178,24.443861,1
2023-01-05 16:00:00_B_178,26.238482,1
2023-01-05 18:00:00_B_178,25.71713,1
2023-01-05 19:00:00_B_178,25.772432,1
2023-01-06 00:00:00_B_178,23.970482,1
2023-01-06 01:00:00_B_178,23.809444,1
2023-01-06 06:00:00_B_178,25.023989,1
2023-01-06 09:00:00_B_178,25.933573,1
2023-01-06 11:00:00_B_178,26.135056,1
2023-01-06 13:00:00_B_178,25.578115,1
2023-01-06 14:00:00_B_178,25.646,1
2023-01-06 17:00:00_B_178,25.760096,1
2023-01-06 20:00:00_B_178,25.639124,1
2023-01-07 08:00:00_B_178,25.821981,1
2023-01-07 14:00:00_B_178,25.83865,1
2023-01-01 01:00:00_B_179,26.113848,1
2023-01-01 07:00:00_B_179,25.776403,1
2023-01-01 15:00:00_B_179,27.83431,1
2023-01-01 18:00:00_B_179,27.230406,1
2023-01-01 23:00:00_B_179,27.834726,1
2023-01-02 02:00:00_B_179,26.499285,1
2023-01-02 05:00:00_B_179,24.700197,1
2023-01-02 07:00:00_B_179,25.703176,1
2023-01-03 04:00:00_B_179,24.718756,1
2023-01-03 05:00:00_B_179,24.585993,1
2023-01-03 07:00:00_B_179,24.677874,1
2023-01-03 13:00:00_B_179,27.802042,1
2023-01-03 16:00:00_B_179,27.794155,1
2023-01-03 19:00:00_B_179,27.53247,1
2023-01-04 02:00:00_B_179,25.880133,1
2023-01-04 17:00:00_B_179,27.367533,1
2023-01-05 01:00:00_B_179,26.934813,1
2023-01-05 02:00:00_B_179,25.90759,1
2023-01-05 04:00:00_B_179,24.727636,1
2023-01-05 09:00:00_B_179,27.090578,1
2023-01-05 20:00:00_B_179,27.342474,1
2023-01-06 00:00:00_B_179,26.277372,1
2023-01-06 04:00:00_B_179,25.586409,1
2023-01-06 07:00:00_B_179,25.123571,1
2023-01-06 12:00:00_B_179,27.134817,1
2023-01-06 22:00:00_B_179,26.859224,1
2023-01-07 01:00:00_B_179,26.127192,1
2023-01-07 05:00:00_B_179,25.193827,1
2023-01-07 14:00:00_B_179,27.722721,1
2023-01-01 01:00:00_B_180,49.628635,1
2023-01-01 03:00:00_B_180,44.979332,1
2023-01-01 07:00:00_B_180,49.856083,1
2023-01-01 13:00:00_B_180,62.9825,1
2023-01-01 18:00:00_B_180,68.1476,1
2023-01-01 20:00:00_B_180,69.32612,1
2023-01-01 21:00:00_B_180,69.670494,1
2023-01-02 06:00:00_B_180,53.669556,1
2023-01-02 19:00:00_B_180,68.994,1
2023-01-02 21:00:00_B_180,69.36391,1
2023-01-03 07:00:00_B_180,48.461403,1
2023-01-03 11:00:00_B_180,65.37501,1
2023-01-03 16:00:00_B_180,68.66094,1
2023-01-03 21:00:00_B_180,68.767654,1
2023-01-04 07:00:00_B_180,45.07319,1
2023-01-04 15:00:00_B_180,66.80625,1
2023-01-04 17:00:00_B_180,68.608284,1
2023-01-05 00:00:00_B_180,53.33505,1
2023-01-05 01:00:00_B_180,47.922604,1
2023-01-05 08:00:00_B_180,60.539814,1
2023-01-06 07:00:00_B_180,48.056347,1
2023-01-06 09:00:00_B_180,65.74587,1
2023-01-06 10:00:00_B_180,65.29881,1
2023-01-06 11:00:00_B_180,65.556114,1
2023-01-06 12:00:00_B_180,68.099075,1
2023-01-06 16:00:00_B_180,66.00926,1
2023-01-06 17:00:00_B_180,69.98284,1
2023-01-07 08:00:00_B_180,60.235516,1
2023-01-01 01:00:00_B_181,39.866825,1
2023-01-01 03:00:00_B_181,38.459812,1
2023-01-01 07:00:00_B_181,44.56412,1
2023-01-01 09:00:00_B_181,55.80099,1
2023-01-01 10:00:00_B_181,56.00733,1
2023-01-02 02:00:00_B_181,40.712814,1
2023-01-02 07:00:00_B_181,46.368855,1
2023-01-02 16:00:00_B_181,54.20871,1
2023-01-02 21:00:00_B_181,49.414295,1
2023-01-03 04:00:00_B_181,40.099373,1
2023-01-03 08:00:00_B_181,44.694965,1
2023-01-03 22:00:00_B_181,48.47074,1
2023-01-03 23:00:00_B_181,47.31417,1
2023-01-04 02:00:00_B_181,40.609127,1
2023-01-04 03:00:00_B_181,41.042347,1
2023-01-04 10:00:00_B_181,48.841465,1
2023-01-04 21:00:00_B_181,47.421032,1
2023-01-05 05:00:00_B_181,38.46355,1
2023-01-05 16:00:00_B_181,55.25653,1
2023-01-05 19:00:00_B_181,53.145252,1
2023-01-05 22:00:00_B_181,47.24173,1
2023-01-06 03:00:00_B_181,36.885994,1
2023-01-06 04:00:00_B_181,37.180054,1
2023-01-06 17:00:00_B_181,55.3278,1
2023-01-01 10:00:00_B_182,52.58286,1
2023-01-01 11:00:00_B_182,53.930412,1
2023-01-01 15:00:00_B_182,52.447807,1
2023-01-02 01:00:00_B_182,41.43167,1
2023-01-02 02:00:00_B_182,40.62083,1
2023-01-02 07:00:00_B_182,41.629593,1
2023-01-02 11:00:00_B_182,51.17774,1
2023-01-02 17:00:00_B_182,49.691666,1
2023-01-03 05:00:00_B_182,41.490353,1
2023-01-03 06:00:00_B_182,42.24517,1
2023-01-03 08:00:00_B_182,41.413204,1
2023-01-03 10:00:00_B_182,48.978184,1
2023-01-03 13:00:00_B_182,50.51929,1
2023-01-03 20:00:00_B_182,41.00664,1
2023-01-03 22:00:00_B_182,39.978943,1
2023-01-03 23:00:00_B_182,39.593166,1
2023-01-04 00:00:00_B_182,40.550213,1
2023-01-04 08:00:00_B_182,39.450153,1
2023-01-04 12:00:00_B_182,42.112995,1
2023-01-04 13:00:00_B_182,46.03895,1
2023-01-04 19:00:00_B_182,41.26834,1
2023-01-04 21:00:00_B_182,40.37014,1
2023-01-04 22:00:00_B_182,40.000168,1
2023-01-05 00:00:00_B_182,42.68317,1
2023-01-05 02:00:00_B_182,40.697037,1
2023-01-05 05:00:00_B_182,38.28503,1
2023-01-05 11:00:00_B_182,52.690258,1
2023-01-05 17:00:00_B_182,47.13498,1
2023-01-06 02:00:00_B_182,40.112576,1
2023-01-06 06:00:00_B_182,38.510117,1
2023-01-06 09:00:00_B_182,46.90594,1
2023-01-06 18:00:00_B_182,51.01103,1
2023-01-07 17:00:00_B_182,48.865993,1
2023-01-01 04:00:00_B_183,18.362743,1
2023-01-01 07:00:00_B_183,22.706093,1
2023-01-01 20:00:00_B_183,24.59242,1
2023-01-02 04:00:00_B_183,18.292334,1
2023-01-02 05:00:00_B_183,18.504253,1
2023-01-02 11:00:00_B_183,27.082714,1
2023-01-02 12:00:00_B_183,25.63336,1
2023-01-02 14:00:00_B_183,27.055115,1
2023-01-02 17:00:00_B_183,26.440697,1
2023-01-03 07:00:00_B_183,19.606283,1
2023-01-03 10:00:00_B_183,26.383236,1
2023-01-03 11:00:00_B_183,26.532942,1
2023-01-03 22:00:00_B_183,23.961813,1
2023-01-04 02:00:00_B_183,18.50833,1
2023-01-04 04:00:00_B_183,18.183405,1
2023-01-04 08:00:00_B_183,23.19482,1
2023-01-04 14:00:00_B_183,24.488651,1
2023-01-04 21:00:00_B_183,23.920137,1
2023-01-05 03:00:00_B_183,18.110102,1
2023-01-05 11:00:00_B_183,24.795471,1
2023-01-05 17:00:00_B_183,26.531527,1
2023-01-05 20:00:00_B_183,24.65891,1
2023-01-05 23:00:00_B_183,23.732733,1
2023-01-06 08:00:00_B_183,26.653687,1
2023-01-06 09:00:00_B_183,28.04087,1
2023-01-06 11:00:00_B_183,25.899343,1
2023-01-06 12:00:00_B_183,25.976946,1
2023-01-06 13:00:00_B_183,25.83555,1
2023-01-06 22:00:00_B_183,23.808313,1
2023-01-01 02:00:00_B_184,17.147692,1
2023-01-01 05:00:00_B_184,17.161293,1
2023-01-01 07:00:00_B_184,17.323225,1
2023-01-01 08:00:00_B_184,17.635342,1
2023-01-01 12:00:00_B_184,19.269644,1
2023-01-01 14:00:00_B_184,20.210295,1
2023-01-01 19:00:00_B_184,18.503428,1
2023-01-02 00:00:00_B_184,17.188433,1
2023-01-02 04:00:00_B_184,17.07734,1
2023-01-02 12:00:00_B_184,18.956984,1
2023-01-02 16:00:00_B_184,18.775305,1
2023-01-02 19:00:00_B_184,18.183767,1
2023-01-03 02:00:00_B_184,17.349276,1
2023-01-03 06:00:00_B_184,17.329943,1
2023-01-03 16:00:00_B_184,18.518171,1
2023-01-03 17:00:00_B_184,18.28673,1
2023-01-04 10:00:00_B_184,17.664467,1
2023-01-04 12:00:00_B_184,17.827684,1
2023-01-04 15:00:00_B_184,17.94822,1
2023-01-04 21:00:00_B_184,17.924948,1
2023-01-05 00:00:00_B_184,17.435509,1
2023-01-05 01:00:00_B_184,17.295977,1
2023-01-05 10:00:00_B_184,18.361486,1
2023-01-05 23:00:00_B_184,18.069761,1
2023-01-06 00:00:00_B_184,17.252037,1
2023-01-06 11:00:00_B_184,19.000746,1
2023-01-06 21:00:00_B_184,18.208704,1
2023-01-07 17:00:00_B_184,18.715717,1
2023-01-01 04:00:00_B_185,17.96703,1
2023-01-01 05:00:00_B_185,18.165327,1
2023-01-01 08:00:00_B_185,19.717506,1
2023-01-01 10:00:00_B_185,20.126844,1
2023-01-01 12:00:00_B_185,20.671644,1
2023-01-01 17:00:00_B_185,19.95869,1
2023-01-02 06:00:00_B_185,18.586454,1
2023-01-02 07:00:00_B_185,18.82237,1
2023-01-02 08:00:00_B_185,19.71162,1
2023-01-03 01:00:00_B_185,17.853254,1
2023-01-03 02:00:00_B_185,17.873972,1
2023-01-03 08:00:00_B_185,19.085993,1
2023-01-03 16:00:00_B_185,19.639376,1
2023-01-03 18:00:00_B_185,19.392923,1
2023-01-03 19:00:00_B_185,19.35446,1
2023-01-04 00:00:00_B_185,17.865234,1
2023-01-04 05:00:00_B_185,17.890043,1
2023-01-04 21:00:00_B_185,19.161346,1
2023-01-05 09:00:00_B_185,20.63159,1
2023-01-05 19:00:00_B_185,19.501228,1
2023-01-06 00:00:00_B_185,17.835083,1
2023-01-06 18:00:00_B_185,19.626585,1
2023-01-06 20:00:00_B_185,19.280464,1
2023-01-07 04:00:00_B_185,17.74639,1
2023-01-01 13:00:00_B_186,20.243658,1
2023-01-02 02:00:00_B_186,17.356962,1
2023-01-02 08:00:00_B_186,19.001284,1
2023-01-02 17:00:00_B_186,19.913797,1
2023-01-02 19:00:00_B_186,19.165178,1
2023-01-02 21:00:00_B_186,18.805351,1
2023-01-03 04:00:00_B_186,17.308554,1
2023-01-03 07:00:00_B_186,17.797434,1
2023-01-03 11:00:00_B_186,19.689102,1
2023-01-03 12:00:00_B_186,19.38509,1
2023-01-03 16:00:00_B_186,19.81885,1
2023-01-03 21:00:00_B_186,18.610525,1
2023-01-04 10:00:00_B_186,18.648884,1
2023-01-04 14:00:00_B_186,19.055834,1
2023-01-04 22:00:00_B_186,18.551062,1
2023-01-05 01:00:00_B_186,17.44393,1
2023-01-05 05:00:00_B_186,17.360714,1
2023-01-05 10:00:00_B_186,19.631811,1
2023-01-05 14:00:00_B_186,21.769478,1
2023-01-05 15:00:00_B_186,19.619238,1
2023-01-05 16:00:00_B_186,19.884722,1
2023-01-06 13:00:00_B_186,20.363527,1
2023-01-06 14:00:00_B_186,20.559713,1
2023-01-06 22:00:00_B_186,18.576616,1
2023-01-07 13:00:00_B_186,19.874163,1
2023-01-01 05:00:00_B_187,17.346481,1
2023-01-01 06:00:00_B_187,17.382435,1
2023-01-01 17:00:00_B_187,17.770369,1
2023-01-01 18:00:00_B_187,17.783026,1
2023-01-01 20:00:00_B_187,17.819162,1
2023-01-02 00:00:00_B_187,17.365856,1
2023-01-02 01:00:00_B_187,17.288258,1
2023-01-02 02:00:00_B_187,17.30189,1
2023-01-02 08:00:00_B_187,17.514072,1
2023-01-02 10:00:00_B_187,17.635002,1
2023-01-02 11:00:00_B_187,17.675451,1
2023-01-02 12:00:00_B_187,17.70358,1
2023-01-02 22:00:00_B_187,17.868134,1
2023-01-03 03:00:00_B_187,17.338406,1
2023-01-03 05:00:00_B_187,17.369541,1
2023-01-03 17:00:00_B_187,17.772448,1
2023-01-03 18:00:00_B_187,17.781408,1
2023-01-04 06:00:00_B_187,17.399347,1
2023-01-04 07:00:00_B_187,17.430609,1
2023-01-04 12:00:00_B_187,17.718267,1
2023-01-04 14:00:00_B_187,17.751453,1
2023-01-04 18:00:00_B_187,17.77931,1
2023-01-05 07:00:00_B_187,17.431658,1
2023-01-05 09:00:00_B_187,17.525017,1
2023-01-05 10:00:00_B_187,17.599997,1
2023-01-05 15:00:00_B_187,17.759188,1
2023-01-05 18:00:00_B_187,17.777582,1
2023-01-06 06:00:00_B_187,17.415642,1
2023-01-06 10:00:00_B_187,17.576189,1
2023-01-06 15:00:00_B_187,17.773205,1
2023-01-06 21:00:00_B_187,17.796988,1
2023-01-07 09:00:00_B_187,17.518003,1
2023-01-01 01:00:00_B_188,50.71242,1
2023-01-01 13:00:00_B_188,52.200832,1
2023-01-02 00:00:00_B_188,48.65174,1
2023-01-02 02:00:00_B_188,47.91034,1
2023-01-02 08:00:00_B_188,51.07345,1
2023-01-02 09:00:00_B_188,51.545784,1
2023-01-02 10:00:00_B_188,51.531082,1
2023-01-02 14:00:00_B_188,52.25406,1
2023-01-02 15:00:00_B_188,52.60598,1
2023-01-02 16:00:00_B_188,52.21595,1
2023-01-02 19:00:00_B_188,52.112625,1
2023-01-03 22:00:00_B_188,51.790512,1
2023-01-04 00:00:00_B_188,45.971172,1
2023-01-04 05:00:00_B_188,46.981735,1
2023-01-04 12:00:00_B_188,53.271175,1
2023-01-04 17:00:00_B_188,53.446728,1
2023-01-04 22:00:00_B_188,53.988285,1
2023-01-05 00:00:00_B_188,48.42437,1
2023-01-05 04:00:00_B_188,46.413914,1
2023-01-05 12:00:00_B_188,51.456833,1
2023-01-05 17:00:00_B_188,52.17175,1
2023-01-05 21:00:00_B_188,52.74124,1
2023-01-06 14:00:00_B_188,51.794468,1
2023-01-07 11:00:00_B_188,49.970963,1
2023-01-01 22:00:00_B_189,17.234755,1
2023-01-02 00:00:00_B_189,16.006336,1
2023-01-02 08:00:00_B_189,16.546186,1
2023-01-02 15:00:00_B_189,17.046864,1
2023-01-02 16:00:00_B_189,17.09012,1
