Time,Energy,w
2023-01-07 20:00:00_B_133,43.949272,1
2023-01-01 22:00:00_B_134,40.189693,1
2023-01-02 01:00:00_B_134,26.207369,1
2023-01-02 07:00:00_B_134,22.758131,1
2023-01-02 12:00:00_B_134,37.57641,1
2023-01-02 14:00:00_B_134,41.52102,1
2023-01-02 17:00:00_B_134,41.405724,1
2023-01-02 22:00:00_B_134,40.577747,1
2023-01-03 01:00:00_B_134,27.958464,1
2023-01-03 13:00:00_B_134,41.514576,1
2023-01-03 23:00:00_B_134,40.383484,1
2023-01-04 00:00:00_B_134,36.503094,1
2023-01-04 01:00:00_B_134,31.741167,1
2023-01-04 03:00:00_B_134,21.703697,1
2023-01-04 04:00:00_B_134,21.994585,1
2023-01-04 06:00:00_B_134,23.000671,1
2023-01-04 08:00:00_B_134,23.547369,1
2023-01-04 10:00:00_B_134,35.78872,1
2023-01-04 13:00:00_B_134,42.047558,1
2023-01-04 22:00:00_B_134,38.855537,1
2023-01-05 11:00:00_B_134,37.564568,1
2023-01-05 21:00:00_B_134,40.355015,1
2023-01-06 05:00:00_B_134,21.237947,1
2023-01-06 07:00:00_B_134,24.532187,1
2023-01-06 10:00:00_B_134,35.35534,1
2023-01-06 14:00:00_B_134,41.235966,1
2023-01-06 16:00:00_B_134,40.766094,1
2023-01-07 01:00:00_B_134,22.252834,1
2023-01-07 04:00:00_B_134,21.613907,1
2023-01-07 10:00:00_B_134,36.66551,1
2023-01-07 22:00:00_B_134,40.252575,1
2023-01-01 05:00:00_B_135,36.348686,1
2023-01-01 07:00:00_B_135,39.903564,1
2023-01-01 09:00:00_B_135,56.524464,1
2023-01-01 13:00:00_B_135,60.18804,1
2023-01-01 15:00:00_B_135,59.96017,1
2023-01-01 23:00:00_B_135,53.29482,1
2023-01-02 05:00:00_B_135,38.773552,1
2023-01-02 09:00:00_B_135,50.747063,1
2023-01-02 14:00:00_B_135,58.3946,1
2023-01-02 15:00:00_B_135,58.5673,1
2023-01-02 19:00:00_B_135,57.858353,1
2023-01-02 20:00:00_B_135,55.8314,1
2023-01-03 01:00:00_B_135,40.743046,1
2023-01-03 03:00:00_B_135,39.064217,1
2023-01-03 04:00:00_B_135,37.768833,1
2023-01-03 09:00:00_B_135,56.392017,1
2023-01-03 19:00:00_B_135,59.65035,1
2023-01-04 06:00:00_B_135,36.226727,1
2023-01-04 10:00:00_B_135,60.07091,1
2023-01-04 12:00:00_B_135,61.952133,1
2023-01-04 14:00:00_B_135,62.211464,1
2023-01-04 15:00:00_B_135,62.183575,1
2023-01-04 16:00:00_B_135,62.040867,1
2023-01-04 17:00:00_B_135,61.732487,1
2023-01-04 18:00:00_B_135,61.2364,1
2023-01-04 19:00:00_B_135,59.729156,1
2023-01-05 06:00:00_B_135,38.824127,1
2023-01-05 11:00:00_B_135,55.72408,1
2023-01-05 17:00:00_B_135,59.58309,1
2023-01-06 02:00:00_B_135,38.284573,1
2023-01-06 10:00:00_B_135,54.769875,1
2023-01-06 19:00:00_B_135,58.82829,1
2023-01-06 22:00:00_B_135,49.305286,1
2023-01-07 22:00:00_B_135,52.43537,1
2023-01-01 19:00:00_B_136,19.206568,1
2023-01-01 21:00:00_B_136,18.05088,1
2023-01-01 22:00:00_B_136,17.981659,1
2023-01-02 01:00:00_B_136,13.659269,1
2023-01-02 10:00:00_B_136,16.714487,1
2023-01-02 18:00:00_B_136,18.415653,1
2023-01-02 22:00:00_B_136,17.985497,1
2023-01-03 02:00:00_B_136,13.584116,1
2023-01-03 05:00:00_B_136,13.592159,1
2023-01-03 06:00:00_B_136,13.740959,1
2023-01-03 08:00:00_B_136,14.766392,1
2023-01-03 10:00:00_B_136,17.26963,1
2023-01-03 20:00:00_B_136,19.180693,1
2023-01-03 21:00:00_B_136,18.240448,1
2023-01-04 12:00:00_B_136,20.018894,1
2023-01-04 15:00:00_B_136,20.266233,1
2023-01-04 22:00:00_B_136,17.976337,1
2023-01-05 18:00:00_B_136,19.25193,1
2023-01-05 19:00:00_B_136,19.952627,1
2023-01-06 07:00:00_B_136,14.199282,1
2023-01-06 08:00:00_B_136,15.976572,1
2023-01-06 13:00:00_B_136,18.897667,1
2023-01-06 16:00:00_B_136,18.65705,1
2023-01-06 17:00:00_B_136,18.591156,1
2023-01-06 20:00:00_B_136,18.38958,1
2023-01-06 21:00:00_B_136,18.218842,1
2023-01-06 23:00:00_B_136,17.919449,1
2023-01-07 20:00:00_B_136,19.340923,1
2023-01-07 22:00:00_B_136,18.094458,1
2023-01-01 01:00:00_B_137,21.422407,1
2023-01-01 02:00:00_B_137,20.993225,1
2023-01-01 05:00:00_B_137,20.203976,1
2023-01-01 09:00:00_B_137,36.165848,1
2023-01-01 14:00:00_B_137,40.606777,1
2023-01-01 16:00:00_B_137,40.854034,1
2023-01-02 07:00:00_B_137,24.653421,1
2023-01-02 08:00:00_B_137,32.84982,1
2023-01-02 11:00:00_B_137,36.768734,1
2023-01-02 14:00:00_B_137,40.688232,1
2023-01-02 15:00:00_B_137,40.89138,1
2023-01-02 21:00:00_B_137,37.790016,1
2023-01-03 02:00:00_B_137,23.042347,1
2023-01-03 04:00:00_B_137,20.278624,1
2023-01-03 05:00:00_B_137,20.479977,1
2023-01-03 07:00:00_B_137,21.432947,1
2023-01-03 09:00:00_B_137,35.43201,1
2023-01-03 10:00:00_B_137,39.598152,1
2023-01-03 12:00:00_B_137,42.097336,1
2023-01-03 13:00:00_B_137,42.104317,1
2023-01-03 14:00:00_B_137,42.137035,1
2023-01-03 21:00:00_B_137,40.192616,1
2023-01-04 02:00:00_B_137,25.90263,1
2023-01-04 06:00:00_B_137,20.251476,1
2023-01-04 17:00:00_B_137,41.96412,1
2023-01-06 02:00:00_B_137,19.956753,1
2023-01-06 10:00:00_B_137,35.682747,1
2023-01-06 14:00:00_B_137,40.820705,1
2023-01-06 18:00:00_B_137,41.103752,1
2023-01-06 19:00:00_B_137,41.205757,1
2023-01-06 23:00:00_B_137,36.214294,1
2023-01-07 22:00:00_B_137,37.854225,1
2023-01-01 02:00:00_B_138,19.823292,1
2023-01-01 04:00:00_B_138,19.566063,1
2023-01-01 13:00:00_B_138,26.912241,1
2023-01-01 15:00:00_B_138,27.756195,1
2023-01-01 16:00:00_B_138,27.59017,1
2023-01-01 19:00:00_B_138,29.036394,1
2023-01-02 00:00:00_B_138,20.093773,1
2023-01-02 01:00:00_B_138,23.179222,1
2023-01-02 05:00:00_B_138,19.474812,1
2023-01-02 07:00:00_B_138,19.628658,1
2023-01-02 10:00:00_B_138,21.599327,1
2023-01-02 11:00:00_B_138,21.804792,1
2023-01-02 21:00:00_B_138,29.511938,1
2023-01-03 00:00:00_B_138,23.530186,1
2023-01-03 02:00:00_B_138,19.48666,1
2023-01-03 04:00:00_B_138,19.31411,1
2023-01-03 17:00:00_B_138,29.745935,1
2023-01-04 09:00:00_B_138,20.504774,1
2023-01-05 10:00:00_B_138,22.521057,1
2023-01-05 18:00:00_B_138,27.74726,1
2023-01-06 04:00:00_B_138,19.403496,1
2023-01-06 08:00:00_B_138,21.024822,1
2023-01-06 16:00:00_B_138,27.681583,1
2023-01-06 18:00:00_B_138,29.41863,1
2023-01-07 04:00:00_B_138,19.566479,1
2023-01-01 13:00:00_B_139,22.90715,1
2023-01-01 17:00:00_B_139,26.881802,1
2023-01-01 18:00:00_B_139,27.697985,1
2023-01-02 04:00:00_B_139,19.00966,1
2023-01-02 10:00:00_B_139,23.447485,1
2023-01-02 12:00:00_B_139,27.612595,1
2023-01-02 13:00:00_B_139,27.126444,1
2023-01-02 15:00:00_B_139,27.906548,1
2023-01-02 16:00:00_B_139,27.151579,1
2023-01-02 17:00:00_B_139,26.720644,1
2023-01-03 01:00:00_B_139,18.798595,1
2023-01-04 00:00:00_B_139,21.899385,1
2023-01-04 03:00:00_B_139,18.890015,1
2023-01-04 04:00:00_B_139,19.022781,1
2023-01-04 13:00:00_B_139,27.921553,1
2023-01-04 14:00:00_B_139,29.558962,1
2023-01-04 21:00:00_B_139,26.974182,1
2023-01-05 13:00:00_B_139,26.59921,1
2023-01-05 14:00:00_B_139,26.890043,1
2023-01-06 11:00:00_B_139,22.84706,1
2023-01-06 13:00:00_B_139,27.458996,1
2023-01-06 22:00:00_B_139,26.72481,1
2023-01-07 04:00:00_B_139,18.943079,1
2023-01-07 19:00:00_B_139,26.93626,1
2023-01-01 04:00:00_B_140,18.609821,1
2023-01-01 06:00:00_B_140,19.816711,1
2023-01-01 11:00:00_B_140,23.246952,1
2023-01-01 15:00:00_B_140,23.499416,1
2023-01-01 16:00:00_B_140,26.839602,1
2023-01-01 18:00:00_B_140,27.694294,1
2023-01-02 14:00:00_B_140,27.000896,1
2023-01-03 00:00:00_B_140,20.4682,1
2023-01-03 09:00:00_B_140,23.185062,1
2023-01-03 10:00:00_B_140,25.988838,1
2023-01-03 14:00:00_B_140,31.605019,1
2023-01-03 15:00:00_B_140,31.507767,1
2023-01-03 17:00:00_B_140,30.05956,1
2023-01-04 02:00:00_B_140,18.812588,1
2023-01-04 04:00:00_B_140,18.268127,1
2023-01-04 10:00:00_B_140,23.582306,1
2023-01-04 11:00:00_B_140,28.801395,1
2023-01-05 14:00:00_B_140,27.943752,1
2023-01-05 20:00:00_B_140,22.467415,1
2023-01-06 00:00:00_B_140,18.898335,1
2023-01-06 05:00:00_B_140,18.46541,1
2023-01-06 11:00:00_B_140,23.256668,1
2023-01-06 13:00:00_B_140,25.459204,1
2023-01-06 16:00:00_B_140,23.425097,1
2023-01-06 19:00:00_B_140,26.800503,1
2023-01-07 20:00:00_B_140,22.89839,1
2023-01-01 03:00:00_B_141,30.086405,1
2023-01-01 04:00:00_B_141,29.921152,1
2023-01-01 05:00:00_B_141,30.11782,1
2023-01-01 11:00:00_B_141,35.09158,1
2023-01-01 17:00:00_B_141,39.741882,1
2023-01-01 21:00:00_B_141,40.303905,1
2023-01-01 22:00:00_B_141,40.52132,1
2023-01-02 09:00:00_B_141,33.33159,1
2023-01-02 12:00:00_B_141,36.07632,1
2023-01-03 01:00:00_B_141,31.044188,1
2023-01-03 03:00:00_B_141,29.252565,1
2023-01-03 09:00:00_B_141,34.7509,1
2023-01-03 15:00:00_B_141,39.72342,1
2023-01-03 19:00:00_B_141,40.226536,1
2023-01-04 04:00:00_B_141,29.770535,1
2023-01-04 06:00:00_B_141,30.214378,1
2023-01-04 10:00:00_B_141,36.639088,1
2023-01-04 11:00:00_B_141,38.64392,1
2023-01-04 16:00:00_B_141,40.106144,1
2023-01-04 20:00:00_B_141,40.353264,1
2023-01-05 02:00:00_B_141,31.096191,1
2023-01-05 16:00:00_B_141,38.833103,1
2023-01-06 14:00:00_B_141,38.93706,1
2023-01-06 15:00:00_B_141,38.76881,1
2023-01-06 20:00:00_B_141,40.47295,1
2023-01-06 23:00:00_B_141,39.82652,1
2023-01-07 04:00:00_B_141,30.42539,1
2023-01-07 18:00:00_B_141,39.849743,1
2023-01-01 10:00:00_B_142,63.45508,1
2023-01-01 14:00:00_B_142,62.68415,1
2023-01-01 19:00:00_B_142,60.182903,1
2023-01-01 21:00:00_B_142,58.000053,1
2023-01-01 22:00:00_B_142,57.191418,1
2023-01-01 23:00:00_B_142,57.177685,1
2023-01-02 05:00:00_B_142,47.480125,1
2023-01-02 12:00:00_B_142,62.500393,1
2023-01-02 15:00:00_B_142,61.70454,1
2023-01-02 19:00:00_B_142,60.018887,1
2023-01-03 01:00:00_B_142,51.173943,1
2023-01-03 06:00:00_B_142,46.96952,1
2023-01-03 09:00:00_B_142,60.372395,1
2023-01-03 10:00:00_B_142,61.811207,1
2023-01-03 14:00:00_B_142,62.227077,1
2023-01-03 17:00:00_B_142,60.320515,1
2023-01-03 19:00:00_B_142,58.991978,1
2023-01-04 00:00:00_B_142,56.302246,1
2023-01-04 03:00:00_B_142,48.777584,1
2023-01-04 12:00:00_B_142,62.017155,1
2023-01-04 18:00:00_B_142,58.306973,1
2023-01-04 22:00:00_B_142,53.137745,1
2023-01-04 23:00:00_B_142,55.355907,1
2023-01-05 04:00:00_B_142,45.538204,1
2023-01-05 06:00:00_B_142,45.778664,1
2023-01-05 10:00:00_B_142,61.432693,1
2023-01-05 12:00:00_B_142,61.16665,1
2023-01-05 20:00:00_B_142,56.726482,1
2023-01-06 01:00:00_B_142,45.26251,1
2023-01-06 02:00:00_B_142,45.78117,1
2023-01-06 09:00:00_B_142,61.00978,1
2023-01-06 13:00:00_B_142,61.740417,1
2023-01-06 20:00:00_B_142,57.78715,1
2023-01-07 11:00:00_B_142,60.507614,1
2023-01-01 02:00:00_B_143,18.248573,1
2023-01-01 04:00:00_B_143,18.213549,1
2023-01-01 05:00:00_B_143,18.267387,1
2023-01-01 10:00:00_B_143,27.584274,1
2023-01-01 11:00:00_B_143,28.760757,1
2023-01-01 17:00:00_B_143,26.44529,1
2023-01-01 18:00:00_B_143,27.623526,1
2023-01-01 20:00:00_B_143,23.525614,1
2023-01-01 21:00:00_B_143,22.363037,1
2023-01-01 23:00:00_B_143,26.942104,1
2023-01-02 05:00:00_B_143,18.423176,1
2023-01-02 07:00:00_B_143,19.291178,1
2023-01-02 12:00:00_B_143,27.903318,1
2023-01-02 19:00:00_B_143,27.620731,1
2023-01-03 03:00:00_B_143,18.224802,1
2023-01-03 05:00:00_B_143,18.24149,1
2023-01-03 06:00:00_B_143,18.419365,1
2023-01-03 08:00:00_B_143,21.423004,1
2023-01-03 09:00:00_B_143,22.222286,1
2023-01-03 10:00:00_B_143,22.921757,1
2023-01-03 18:00:00_B_143,25.318752,1
2023-01-03 20:00:00_B_143,23.320957,1
2023-01-04 01:00:00_B_143,19.149803,1
2023-01-04 06:00:00_B_143,18.55688,1
2023-01-04 10:00:00_B_143,20.63501,1
2023-01-04 12:00:00_B_143,22.830034,1
2023-01-04 14:00:00_B_143,23.12041,1
2023-01-04 19:00:00_B_143,22.44505,1
2023-01-04 21:00:00_B_143,22.040384,1
2023-01-05 04:00:00_B_143,18.187305,1
2023-01-05 05:00:00_B_143,18.2113,1
2023-01-05 19:00:00_B_143,26.785673,1
2023-01-05 20:00:00_B_143,22.830154,1
2023-01-05 21:00:00_B_143,21.938337,1
2023-01-06 04:00:00_B_143,18.136688,1
2023-01-06 09:00:00_B_143,30.127102,1
2023-01-06 11:00:00_B_143,24.486746,1
2023-01-06 13:00:00_B_143,25.916842,1
2023-01-06 15:00:00_B_143,24.107155,1
2023-01-06 16:00:00_B_143,25.236446,1
2023-01-06 18:00:00_B_143,27.242804,1
2023-01-06 20:00:00_B_143,22.048243,1
2023-01-06 21:00:00_B_143,21.981018,1
2023-01-07 21:00:00_B_143,22.176008,1
2023-01-01 07:00:00_B_144,40.46424,1
2023-01-01 14:00:00_B_144,55.949154,1
2023-01-01 17:00:00_B_144,55.167152,1
2023-01-02 03:00:00_B_144,40.021988,1
2023-01-02 04:00:00_B_144,40.02383,1
2023-01-02 09:00:00_B_144,45.538315,1
2023-01-02 12:00:00_B_144,51.135406,1
2023-01-02 16:00:00_B_144,51.381084,1
2023-01-03 01:00:00_B_144,39.80032,1
2023-01-03 08:00:00_B_144,40.74823,1
2023-01-03 10:00:00_B_144,43.927498,1
2023-01-03 11:00:00_B_144,45.979183,1
2023-01-03 12:00:00_B_144,46.550533,1
2023-01-03 20:00:00_B_144,43.70797,1
2023-01-03 21:00:00_B_144,44.421913,1
2023-01-04 02:00:00_B_144,39.790215,1
2023-01-04 04:00:00_B_144,39.865784,1
2023-01-04 08:00:00_B_144,40.371254,1
2023-01-04 09:00:00_B_144,40.774193,1
2023-01-04 12:00:00_B_144,46.493286,1
2023-01-04 17:00:00_B_144,45.45475,1
2023-01-04 18:00:00_B_144,45.57156,1
2023-01-04 21:00:00_B_144,43.09392,1
2023-01-04 22:00:00_B_144,42.431637,1
2023-01-04 23:00:00_B_144,42.66346,1
2023-01-05 08:00:00_B_144,41.00417,1
2023-01-05 12:00:00_B_144,48.762074,1
2023-01-05 19:00:00_B_144,46.030357,1
2023-01-06 01:00:00_B_144,39.849384,1
2023-01-06 21:00:00_B_144,41.928226,1
2023-01-07 08:00:00_B_144,40.50305,1
2023-01-01 04:00:00_B_145,20.168869,1
2023-01-01 07:00:00_B_145,21.684265,1
2023-01-01 13:00:00_B_145,35.057407,1
2023-01-01 20:00:00_B_145,32.271423,1
2023-01-02 01:00:00_B_145,22.14435,1
2023-01-02 07:00:00_B_145,21.835163,1
2023-01-02 11:00:00_B_145,32.14402,1
2023-01-02 18:00:00_B_145,35.557274,1
2023-01-02 20:00:00_B_145,34.759033,1
2023-01-03 16:00:00_B_145,34.60956,1
2023-01-03 18:00:00_B_145,31.927958,1
2023-01-04 01:00:00_B_145,25.681261,1
2023-01-04 06:00:00_B_145,21.185337,1
2023-01-04 13:00:00_B_145,30.756174,1
2023-01-04 21:00:00_B_145,30.213697,1
2023-01-05 08:00:00_B_145,31.197315,1
2023-01-05 15:00:00_B_145,35.763462,1
2023-01-06 16:00:00_B_145,35.236496,1
2023-01-06 18:00:00_B_145,36.079514,1
2023-01-07 02:00:00_B_145,24.292648,1
2023-01-07 11:00:00_B_145,34.044613,1
2023-01-01 01:00:00_B_146,17.595964,1
2023-01-01 09:00:00_B_146,30.629982,1
2023-01-01 20:00:00_B_146,22.415878,1
2023-01-02 18:00:00_B_146,30.922302,1
2023-01-02 19:00:00_B_146,27.780607,1
2023-01-02 23:00:00_B_146,21.01191,1
2023-01-03 03:00:00_B_146,17.570787,1
2023-01-03 05:00:00_B_146,18.488953,1
2023-01-03 11:00:00_B_146,27.185837,1
2023-01-03 16:00:00_B_146,27.071718,1
2023-01-03 21:00:00_B_146,21.501932,1
2023-01-03 22:00:00_B_146,20.857183,1
2023-01-03 23:00:00_B_146,20.635124,1
2023-01-04 20:00:00_B_146,21.300034,1
2023-01-05 02:00:00_B_146,17.47528,1
2023-01-05 06:00:00_B_146,20.550457,1
2023-01-05 07:00:00_B_146,23.748533,1
2023-01-05 08:00:00_B_146,21.800953,1
2023-01-05 12:00:00_B_146,27.301579,1
2023-01-05 19:00:00_B_146,23.750237,1
2023-01-05 20:00:00_B_146,22.565706,1
2023-01-05 22:00:00_B_146,21.40037,1
2023-01-06 01:00:00_B_146,17.497442,1
2023-01-06 06:00:00_B_146,17.838758,1
2023-01-06 12:00:00_B_146,30.613447,1
2023-01-07 05:00:00_B_146,17.777882,1
2023-01-01 10:00:00_B_147,27.465687,1
2023-01-01 18:00:00_B_147,25.761484,1
2023-01-02 01:00:00_B_147,19.169285,1
2023-01-02 10:00:00_B_147,27.446566,1
2023-01-02 17:00:00_B_147,27.038456,1
2023-01-02 21:00:00_B_147,22.369267,1
2023-01-03 19:00:00_B_147,23.239508,1
2023-01-03 22:00:00_B_147,22.4246,1
2023-01-04 04:00:00_B_147,18.71764,1
2023-01-04 19:00:00_B_147,21.832424,1
2023-01-04 23:00:00_B_147,21.972946,1
2023-01-05 05:00:00_B_147,18.724987,1
2023-01-05 07:00:00_B_147,19.405148,1
2023-01-05 08:00:00_B_147,21.363,1
2023-01-05 10:00:00_B_147,26.952087,1
2023-01-05 17:00:00_B_147,23.424063,1
2023-01-05 18:00:00_B_147,22.73359,1
2023-01-06 03:00:00_B_147,18.651594,1
2023-01-06 07:00:00_B_147,19.32631,1
2023-01-06 08:00:00_B_147,20.914839,1
2023-01-06 14:00:00_B_147,26.993385,1
2023-01-06 18:00:00_B_147,23.423508,1
2023-01-06 23:00:00_B_147,22.48539,1
2023-01-07 02:00:00_B_147,19.403786,1
2023-01-07 23:00:00_B_147,23.057085,1
2023-01-01 03:00:00_B_148,18.672596,1
2023-01-01 12:00:00_B_148,26.75935,1
2023-01-01 14:00:00_B_148,28.43201,1
2023-01-02 00:00:00_B_148,18.83813,1
2023-01-02 17:00:00_B_148,28.312767,1
2023-01-03 04:00:00_B_148,18.611574,1
2023-01-03 05:00:00_B_148,18.701103,1
2023-01-03 08:00:00_B_148,19.546879,1
2023-01-03 11:00:00_B_148,24.726288,1
2023-01-03 21:00:00_B_148,24.703789,1
2023-01-04 00:00:00_B_148,19.395044,1
2023-01-04 03:00:00_B_148,18.630522,1
2023-01-04 21:00:00_B_148,21.886553,1
2023-01-05 04:00:00_B_148,18.632288,1
2023-01-05 06:00:00_B_148,18.758453,1
2023-01-06 06:00:00_B_148,18.70912,1
2023-01-06 11:00:00_B_148,26.116322,1
2023-01-06 12:00:00_B_148,26.583216,1
2023-01-06 15:00:00_B_148,25.258976,1
2023-01-06 18:00:00_B_148,24.810123,1
2023-01-01 01:00:00_B_149,18.057192,1
2023-01-01 07:00:00_B_149,18.82955,1
2023-01-01 08:00:00_B_149,19.59181,1
2023-01-01 11:00:00_B_149,21.882357,1
2023-01-01 21:00:00_B_149,19.85152,1
2023-01-02 01:00:00_B_149,18.077759,1
2023-01-02 11:00:00_B_149,22.949636,1
2023-01-02 12:00:00_B_149,22.61655,1
2023-01-03 01:00:00_B_149,18.110626,1
2023-01-03 04:00:00_B_149,18.120787,1
2023-01-03 05:00:00_B_149,18.39256,1
2023-01-03 09:00:00_B_149,19.586285,1
2023-01-03 12:00:00_B_149,21.93359,1
2023-01-03 13:00:00_B_149,21.996136,1
2023-01-04 00:00:00_B_149,18.09417,1
2023-01-04 03:00:00_B_149,18.068031,1
2023-01-04 08:00:00_B_149,18.849108,1
2023-01-04 09:00:00_B_149,19.427338,1
2023-01-04 17:00:00_B_149,20.743568,1
2023-01-04 19:00:00_B_149,19.603592,1
2023-01-04 22:00:00_B_149,19.446358,1
2023-01-05 05:00:00_B_149,18.09062,1
2023-01-05 06:00:00_B_149,18.193344,1
2023-01-05 10:00:00_B_149,22.646442,1
2023-01-05 13:00:00_B_149,23.27677,1
2023-01-06 11:00:00_B_149,22.935423,1
2023-01-06 14:00:00_B_149,23.077854,1
2023-01-06 15:00:00_B_149,21.330498,1
2023-01-06 18:00:00_B_149,20.893335,1
2023-01-06 19:00:00_B_149,20.517925,1
2023-01-07 21:00:00_B_149,19.672413,1
2023-01-01 02:00:00_B_150,43.45969,1
2023-01-01 06:00:00_B_150,44.53607,1
2023-01-01 10:00:00_B_150,59.584538,1
2023-01-01 14:00:00_B_150,60.590443,1
2023-01-01 20:00:00_B_150,55.933716,1
2023-01-02 11:00:00_B_150,59.723095,1
2023-01-02 14:00:00_B_150,59.555122,1
2023-01-02 17:00:00_B_150,56.482574,1
2023-01-03 01:00:00_B_150,45.126087,1
2023-01-03 05:00:00_B_150,42.54856,1
2023-01-03 09:00:00_B_150,50.23361,1
2023-01-03 12:00:00_B_150,50.098385,1
2023-01-03 16:00:00_B_150,50.21062,1
2023-01-03 21:00:00_B_150,48.858906,1
2023-01-04 01:00:00_B_150,47.04643,1
2023-01-04 03:00:00_B_150,42.45332,1
2023-01-04 05:00:00_B_150,43.25971,1
2023-01-04 11:00:00_B_150,48.990833,1
2023-01-04 17:00:00_B_150,49.166866,1
2023-01-05 06:00:00_B_150,42.93323,1
2023-01-05 12:00:00_B_150,56.083523,1
2023-01-05 13:00:00_B_150,52.40317,1
2023-01-05 17:00:00_B_150,52.384033,1
2023-01-05 20:00:00_B_150,50.73267,1
2023-01-05 22:00:00_B_150,48.380363,1
2023-01-06 08:00:00_B_150,51.948345,1
2023-01-06 10:00:00_B_150,59.661205,1
2023-01-06 18:00:00_B_150,52.91921,1
2023-01-01 05:00:00_B_151,31.257093,1
2023-01-01 13:00:00_B_151,42.947094,1
2023-01-01 14:00:00_B_151,44.586365,1
2023-01-01 21:00:00_B_151,40.47755,1
2023-01-01 23:00:00_B_151,38.690285,1
2023-01-02 02:00:00_B_151,31.307728,1
2023-01-02 06:00:00_B_151,32.60126,1
2023-01-02 11:00:00_B_151,39.569275,1
2023-01-02 12:00:00_B_151,40.348484,1
2023-01-03 07:00:00_B_151,31.71575,1
2023-01-03 10:00:00_B_151,42.185642,1
2023-01-03 12:00:00_B_151,44.90437,1
2023-01-03 15:00:00_B_151,48.94086,1
2023-01-03 16:00:00_B_151,48.979828,1
2023-01-04 03:00:00_B_151,30.96281,1
2023-01-04 08:00:00_B_151,32.22449,1
2023-01-04 23:00:00_B_151,38.54747,1
2023-01-05 03:00:00_B_151,31.116396,1
2023-01-05 04:00:00_B_151,31.187294,1
2023-01-05 12:00:00_B_151,41.823914,1
2023-01-05 18:00:00_B_151,44.433758,1
2023-01-06 00:00:00_B_151,31.9004,1
2023-01-06 10:00:00_B_151,38.823685,1
2023-01-06 12:00:00_B_151,39.54805,1
2023-01-06 14:00:00_B_151,44.515392,1
2023-01-06 16:00:00_B_151,44.9199,1
2023-01-06 21:00:00_B_151,40.331745,1
2023-01-01 01:00:00_B_152,31.014378,1
2023-01-01 07:00:00_B_152,32.38574,1
2023-01-01 13:00:00_B_152,45.43318,1
2023-01-01 19:00:00_B_152,43.884857,1
2023-01-01 22:00:00_B_152,33.53219,1
2023-01-02 03:00:00_B_152,31.508774,1
2023-01-02 10:00:00_B_152,39.71913,1
2023-01-03 02:00:00_B_152,30.932669,1
2023-01-03 03:00:00_B_152,31.1873,1
2023-01-03 08:00:00_B_152,32.25101,1
2023-01-03 10:00:00_B_152,39.673607,1
2023-01-03 14:00:00_B_152,45.11557,1
2023-01-03 17:00:00_B_152,45.642765,1
2023-01-03 19:00:00_B_152,38.575596,1
2023-01-04 02:00:00_B_152,30.810022,1
2023-01-04 03:00:00_B_152,30.877176,1
2023-01-04 06:00:00_B_152,31.286964,1
2023-01-04 12:00:00_B_152,42.268684,1
2023-01-04 13:00:00_B_152,44.600475,1
2023-01-04 16:00:00_B_152,40.880352,1
2023-01-04 17:00:00_B_152,39.123608,1
2023-01-04 23:00:00_B_152,32.639526,1
2023-01-05 03:00:00_B_152,30.802221,1
2023-01-05 12:00:00_B_152,38.4866,1
2023-01-05 13:00:00_B_152,42.956295,1
2023-01-05 21:00:00_B_152,37.944546,1
2023-01-06 00:00:00_B_152,30.617527,1
2023-01-06 03:00:00_B_152,30.7222,1
2023-01-06 05:00:00_B_152,30.933647,1
2023-01-06 06:00:00_B_152,31.05369,1
2023-01-06 08:00:00_B_152,34.336185,1
2023-01-06 11:00:00_B_152,38.977497,1
2023-01-06 12:00:00_B_152,39.82567,1
2023-01-06 17:00:00_B_152,44.120968,1
2023-01-06 20:00:00_B_152,39.66796,1
2023-01-06 23:00:00_B_152,31.519386,1
2023-01-01 04:00:00_B_153,17.201973,1
2023-01-01 05:00:00_B_153,17.503515,1
2023-01-01 10:00:00_B_153,21.66663,1
2023-01-01 18:00:00_B_153,29.597193,1
2023-01-02 02:00:00_B_153,16.673313,1
2023-01-02 04:00:00_B_153,17.35274,1
2023-01-02 10:00:00_B_153,21.524355,1
2023-01-02 15:00:00_B_153,22.429146,1
2023-01-02 18:00:00_B_153,31.051365,1
2023-01-02 19:00:00_B_153,34.9146,1
2023-01-02 23:00:00_B_153,22.323286,1
2023-01-03 02:00:00_B_153,16.720615,1
2023-01-03 10:00:00_B_153,21.926657,1
2023-01-03 13:00:00_B_153,34.621433,1
2023-01-03 20:00:00_B_153,24.087791,1
2023-01-03 21:00:00_B_153,22.20747,1
2023-01-04 01:00:00_B_153,16.871948,1
2023-01-04 05:00:00_B_153,17.54287,1
2023-01-04 08:00:00_B_153,19.819328,1
2023-01-04 14:00:00_B_153,35.308315,1
2023-01-04 23:00:00_B_153,22.023436,1
2023-01-05 00:00:00_B_153,16.797941,1
2023-01-05 13:00:00_B_153,22.368317,1
2023-01-05 14:00:00_B_153,22.446909,1
2023-01-06 00:00:00_B_153,16.87102,1
2023-01-06 01:00:00_B_153,16.739033,1
2023-01-06 12:00:00_B_153,21.799725,1
2023-01-06 16:00:00_B_153,31.242907,1
2023-01-01 07:00:00_B_154,16.639008,1
2023-01-01 22:00:00_B_154,16.689693,1
2023-01-01 23:00:00_B_154,16.68826,1
